Recipe Key,recipe_wearable_cloth_feet_shepherd_rd_t4_rare
Recipe Name,Shepherd's Steps of Rushing Wind IV
Skill,skill_tailoring
UnlockAtSkillLevel,0
SkillDifficulty,41
XPMultiplier,13.8
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,7618,8280,8942,40,370
1,4%,7465,8114,8764,41,364
2,4%,7313,7949,8585,42,358
3,4%,7161,7783,8406,43,353
4,4%,7008,7618,8227,44,347
5,4%,6856,7452,8048,45,341
6,4%,6703,7286,7869,46,336
7,4%,6551,7121,7690,47,330
8,4%,6399,6955,7512,48,324
9,4%,6246,6790,7333,49,319
10,4%,6094,6624,7154,50,313
11,4%,5942,6458,6975,50,306
12,4%,5789,6293,6796,50,300
13,4%,5637,6127,6617,50,293
14,4%,5485,5962,6439,50,286
15,4%,5332,5796,6260,50,280
16,4%,5180,5630,6081,50,273
17,4%,5028,5465,5902,50,267
18,4%,4875,5299,5723,50,260
19,4%,4723,5134,5544,50,253
20,4%,4571,4968,5365,50,247
21,4%,4418,4802,5187,50,240
22,4%,4266,4637,5008,50,233
23,4%,4114,4471,4829,50,227
24,4%,3961,4306,4650,50,220
25,4%,3809,4140,4471,50,214
26,4%,3656,3974,4292,50,207
27,4%,3504,3809,4114,50,200
28,4%,3352,3643,3935,50,194
29,4%,3199,3478,3756,50,187
30,4%,3047,3312,3577,50,180
31,5%,2895,3146,3398,50,216
32,9%,2742,2981,3219,50,325
33,16%,2590,2815,3040,50,492
34,26%,2438,2650,2862,50,722
35,39%,2285,2484,2683,50,999
36,54%,2133,2318,2504,50,1273
37,68%,1981,2153,2325,50,1484
38,80%,1828,1987,2146,50,1595
39,88%,1676,1822,1967,50,1606
40,93%,1524,1656,1788,50,1543
41,100%,52,56,60,,56
42,100%,49,53,57,,53
43,100%,46,50,54,,50
44,100%,43,47,51,,47
45,100%,40,44,48,,44
46,100%,38,41,44,,41
47,100%,35,38,41,,38
48,100%,32,35,38,,35
49,100%,29,32,35,,32
50,100%,27,29,31,,29
51+,100%,24,26,28,,26
