Recipe Key,recipe_wearable_cloth_head_shepherd_p_t4_common
Recipe Name,recipe_wearable_cloth_head_shepherd_p_t4_common
Skill,skill_tailoring
UnlockAtSkillLevel,21
SkillDifficulty,36
XPMultiplier,4.0
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
21,4%,1067,1160,1253,38,83
22,4%,1023,1112,1201,39,82
23,4%,979,1064,1149,40,81
24,4%,935,1016,1097,41,80
25,4%,891,968,1045,42,79
26,5%,846,920,994,43,90
27,9%,802,872,942,44,122
28,16%,758,824,890,45,169
29,26%,714,776,838,46,235
30,39%,670,728,786,47,312
31,54%,626,680,734,48,389
32,68%,581,632,683,49,447
33,80%,537,584,631,50,476
34,88%,493,536,579,50,477
35,93%,449,488,527,50,457
36,100%,47,51,55,,51
37,100%,44,48,52,,48
38,100%,41,45,49,,45
39,100%,39,42,45,,42
40,100%,36,39,42,,39
41,100%,33,36,39,,36
42,100%,30,33,36,,33
43,100%,28,30,32,,30
44,100%,25,27,29,,27
45,100%,22,24,26,,24
46+,100%,19,21,23,,21
