Recipe Key,recipe_item_unlock_crafter_tailoring_workbench_2
Recipe Name,recipe_item_unlock_crafter_tailoring_workbench_2
Skill,skill_tailoring
UnlockAtSkillLevel,9
SkillDifficulty,21
XPMultiplier,2.2
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
9,4%,518,563,608,35,56
10,4%,494,537,580,36,56
11,5%,470,510,551,37,62
12,9%,445,484,523,38,80
13,16%,421,458,494,39,106
14,26%,397,431,466,40,141
15,39%,372,405,437,41,183
16,54%,348,378,409,42,223
17,68%,324,352,380,43,254
18,80%,300,326,352,44,269
19,88%,275,299,323,45,268
20,93%,251,273,295,46,257
21,100%,33,36,39,,36
22,100%,30,33,36,,33
23,100%,28,30,32,,30
24,100%,25,27,29,,27
25,100%,22,24,26,,24
26,100%,19,21,23,,21
27,100%,17,18,19,,18
28,100%,14,15,16,,15
29,100%,11,12,13,,12
30,100%,8,9,10,,9
31+,100%,6,6,6,,6
