Recipe Key,recipe_item_material_wool_string
Recipe Name,recipe_item_material_wool_string
Skill,skill_tailoring
UnlockAtSkillLevel,0
SkillDifficulty,11
XPMultiplier,1.4
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,314,342,369,35,47
1,5%,299,325,351,36,51
2,9%,283,308,333,37,62
3,16%,268,291,314,38,78
4,26%,252,274,296,39,100
5,39%,237,258,278,40,125
6,54%,222,241,260,41,149
7,68%,206,224,242,42,166
8,80%,191,207,224,43,174
9,88%,175,190,206,44,173
10,93%,160,174,187,45,165
11,100%,24,26,28,,26
12,100%,21,23,25,,23
13,100%,18,20,22,,20
14,100%,16,17,18,,17
15,100%,13,14,15,,14
16,100%,10,11,12,,11
17,100%,7,8,9,,8
18,100%,5,5,5,,5
19,100%,2,2,2,,2
20,100%,0,0,0,,0
21+,100%,0,0,0,,0
