Recipe Key,recipe_wearable_cloth_chest_magus_a_t4_common
Recipe Name,Magus' Robe of Concentration IV
Skill,skill_tailoring
UnlockAtSkillLevel,18
SkillDifficulty,32
XPMultiplier,3.7
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
18,4%,946,1029,1111,38,78
19,4%,905,984,1063,39,77
20,4%,865,940,1015,40,76
21,4%,824,895,967,41,75
22,5%,783,851,919,42,85
23,9%,742,807,871,43,115
24,16%,701,762,823,44,159
25,26%,660,718,775,45,219
26,39%,620,673,727,46,291
27,54%,579,629,679,47,361
28,68%,538,585,631,48,414
29,80%,497,540,583,49,441
30,88%,456,496,535,50,442
31,93%,415,451,488,50,423
32,100%,43,47,51,,47
33,100%,40,44,48,,44
34,100%,38,41,44,,41
35,100%,35,38,41,,38
36,100%,32,35,38,,35
37,100%,29,32,35,,32
38,100%,27,29,31,,29
39,100%,24,26,28,,26
40,100%,21,23,25,,23
41,100%,18,20,22,,20
42+,100%,16,17,18,,17
