Recipe Key,recipe_wearable_cloth_feet_pilgrim_boj_t4_common
Recipe Name,recipe_wearable_cloth_feet_pilgrim_boj_t4_common
Skill,skill_tailoring
UnlockAtSkillLevel,20
SkillDifficulty,34
XPMultiplier,3.9
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
20,4%,997,1084,1171,38,80
21,4%,954,1037,1120,39,79
22,4%,911,991,1070,40,78
23,4%,868,944,1019,41,77
24,5%,825,897,969,42,88
25,9%,782,850,918,43,119
26,16%,739,803,868,44,165
27,26%,696,757,817,45,229
28,39%,653,710,767,46,305
29,54%,610,663,716,47,379
30,68%,567,616,665,48,436
31,80%,524,569,615,49,464
32,88%,481,523,564,50,465
33,93%,438,476,514,50,446
34,100%,45,49,53,,49
35,100%,42,46,50,,46
36,100%,40,43,46,,43
37,100%,37,40,43,,40
38,100%,34,37,40,,37
39,100%,31,34,37,,34
40,100%,29,31,33,,31
41,100%,26,28,30,,28
42,100%,23,25,27,,25
43,100%,20,22,24,,22
44+,100%,17,19,21,,19
