Recipe Key,recipe_crafter_tailoring_workbench_2
Recipe Name,recipe_crafter_tailoring_workbench_2
Skill,skill_tailoring
UnlockAtSkillLevel,0
SkillDifficulty,21
XPMultiplier,2.3
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,770,837,904,35,67
1,4%,745,810,874,36,67
2,4%,719,782,845,37,67
3,4%,694,754,815,38,67
4,4%,669,727,785,39,67
5,4%,643,699,755,40,66
6,4%,618,672,725,41,66
7,4%,592,644,696,42,66
8,4%,567,616,666,43,66
9,4%,542,589,636,44,66
10,4%,516,561,606,45,66
11,5%,491,534,576,46,72
12,9%,466,506,546,47,90
13,16%,440,478,517,48,117
14,26%,415,451,487,49,153
15,39%,389,423,457,50,195
16,54%,364,396,427,50,236
17,68%,339,368,397,50,267
18,80%,313,340,368,50,282
19,88%,288,313,338,50,281
20,93%,262,285,308,50,269
21,100%,33,36,39,,36
22,100%,30,33,36,,33
23,100%,28,30,32,,30
24,100%,25,27,29,,27
25,100%,22,24,26,,24
26,100%,19,21,23,,21
27,100%,17,18,19,,18
28,100%,14,15,16,,15
29,100%,11,12,13,,12
30,100%,8,9,10,,9
31+,100%,6,6,6,,6
