Recipe Key,recipe_wearable_cloth_head_shepherd_p_t3_common
Recipe Name,recipe_wearable_cloth_head_shepherd_p_t3_common
Skill,skill_tailoring
UnlockAtSkillLevel,13
SkillDifficulty,26
XPMultiplier,2.7
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
13,4%,661,718,776,38,65
14,4%,631,686,741,39,65
15,4%,601,653,706,40,65
16,5%,571,621,671,41,72
17,9%,542,589,636,42,93
18,16%,512,556,601,43,125
19,26%,482,524,566,44,168
20,39%,452,491,531,45,219
21,54%,422,459,496,46,269
22,68%,392,427,461,47,306
23,80%,363,394,426,48,324
24,88%,333,362,391,49,324
25,93%,303,329,356,50,310
26,100%,38,41,44,,41
27,100%,35,38,41,,38
28,100%,32,35,38,,35
29,100%,29,32,35,,32
30,100%,27,29,31,,29
31,100%,24,26,28,,26
32,100%,21,23,25,,23
33,100%,18,20,22,,20
34,100%,16,17,18,,17
35,100%,13,14,15,,14
36+,100%,10,11,12,,11
