Recipe Key,recipe_wearable_cloth_chest_magus_a_t4_uncommon
Recipe Name,Magus' Robe of Concentration IV
Skill,skill_tailoring
UnlockAtSkillLevel,20
SkillDifficulty,35
XPMultiplier,5.5
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
20,4%,1467,1595,1723,38,100
21,4%,1407,1529,1651,39,99
22,4%,1346,1463,1580,40,97
23,4%,1285,1397,1509,41,95
24,4%,1225,1331,1437,42,94
25,5%,1164,1265,1366,43,108
26,9%,1103,1199,1295,44,153
27,16%,1042,1133,1224,45,219
28,26%,982,1067,1152,46,310
29,39%,921,1001,1081,47,419
30,54%,860,935,1010,48,526
31,68%,799,869,939,49,608
32,80%,739,803,867,50,650
33,88%,678,737,796,50,653
34,93%,617,671,725,50,627
35,100%,46,50,54,,50
36,100%,43,47,51,,47
37,100%,40,44,48,,44
38,100%,38,41,44,,41
39,100%,35,38,41,,38
40,100%,32,35,38,,35
41,100%,29,32,35,,32
42,100%,27,29,31,,29
43,100%,24,26,28,,26
44,100%,21,23,25,,23
45+,100%,18,20,22,,20
