Recipe Key,recipe_wearable_cloth_chest_shepherd_rm_t2_rare
Recipe Name,recipe_wearable_cloth_chest_shepherd_rm_t2_rare
Skill,skill_tailoring
UnlockAtSkillLevel,0
SkillDifficulty,18
XPMultiplier,5.6
Station,

Skill Level,Success Chance,XP (Success) Min,XP (Success) Avg,XP (Success) Max,XP (Failure) Avg,XP (Expected) Avg
0,4%,1690,1837,1984,35,107
1,4%,1628,1770,1911,36,105
2,4%,1566,1702,1839,37,104
3,4%,1504,1635,1766,38,102
4,4%,1443,1568,1693,39,100
5,4%,1381,1501,1621,40,98
6,4%,1319,1434,1548,41,97
7,4%,1257,1366,1476,42,95
8,5%,1195,1299,1403,43,110
9,9%,1133,1232,1331,44,156
10,16%,1072,1165,1258,45,224
11,26%,1010,1098,1185,46,318
12,39%,948,1030,1113,47,430
13,54%,886,963,1040,48,542
14,68%,824,896,968,49,627
15,80%,762,829,895,50,671
16,88%,701,762,823,50,675
17,93%,639,694,750,50,649
18,100%,30,33,36,,33
19,100%,28,30,32,,30
20,100%,25,27,29,,27
21,100%,22,24,26,,24
22,100%,19,21,23,,21
23,100%,17,18,19,,18
24,100%,14,15,16,,15
25,100%,11,12,13,,12
26,100%,8,9,10,,9
27,100%,6,6,6,,6
28+,100%,3,3,3,,3
